"n","dist","evi","dt","id","date","state"
2,37.656,0.499431401491165,406,"emanuel",2019-10-06 20:23:51,2
3,36.222,0.4451691309611,399,"emanuel",2019-10-06 20:30:37,5
9,219.456,0.438017742501365,4232,"emanuel",2019-10-06 20:37:16,2
3,67.03,0.43597948551178,436,"emanuel",2019-10-06 21:47:48,5
7,167.084,0.502540171146393,75060,"emanuel",2019-10-06 21:55:04,2
7,170.95,0.50746528165681,3780,"emanuel",2019-10-07 18:46:04,5
5,105.948,0.522850060462952,2059,"emanuel",2019-10-07 19:49:04,3
9,192.005,0.554807749059465,461,"emanuel",2019-10-07 20:23:23,5
4,58.241,0.551181346178055,386,"emanuel",2019-10-07 20:31:04,5
4,56.365,0.597189009189606,454,"emanuel",2019-10-07 20:37:30,2
5,97.529,0.5816490650177,420,"emanuel",2019-10-07 20:45:04,2
6,85.235,0.56500702102979,411,"emanuel",2019-10-07 20:52:04,3
6,90.802,0.508002052704493,429,"emanuel",2019-10-07 20:58:55,3
9,171.026,0.416885524988174,3754,"emanuel",2019-10-07 21:06:04,5
36,780.287,0.527562450203631,3386,"emanuel",2019-10-07 22:08:38,3
20,551.001,0.449257552623749,1261,"emanuel",2019-10-07 23:05:04,5
6,112.947,0.504894862572352,383,"emanuel",2019-10-07 23:26:05,3
7,146.997,0.550962852580207,70877,"emanuel",2019-10-07 23:32:28,5
1,19.105,0.567504107952118,440,"emanuel",2019-10-08 19:13:45,5
5,71.589,0.528540652990341,391,"emanuel",2019-10-08 19:21:05,2
15,332.989,0.425435890754064,1288,"emanuel",2019-10-08 19:27:36,5
14,280.528,0.38472384427275,4198,"emanuel",2019-10-08 19:49:04,1
4,65.795,0.339478507637978,400,"emanuel",2019-10-08 20:59:02,5
2,14.213,0.407092124223709,419,"emanuel",2019-10-08 21:05:42,5
9,184.201,0.439429620901744,1267,"emanuel",2019-10-08 21:12:41,2
15,380.958,0.425548340876897,4591,"emanuel",2019-10-08 21:33:48,3
5,95.273,0.422305405139923,457,"emanuel",2019-10-08 22:50:19,5
3,29.53,0.514126618703206,389,"emanuel",2019-10-08 22:57:56,3
10,175.069,0.479967936873436,459,"emanuel",2019-10-08 23:04:25,5
7,142.274,0.412968192781721,396,"emanuel",2019-10-08 23:12:04,5
23,490.686,0.511551175428473,429,"emanuel",2019-10-08 23:18:40,5
5,102.421,0.473209583759308,399,"emanuel",2019-10-08 23:25:49,5
7,140.464,0.349998491150992,405,"emanuel",2019-10-08 23:32:28,5
11,192.666,0.384867792779749,1282,"emanuel",2019-10-08 23:39:13,5
10,219.993,0.385563638806343,406,"emanuel",2019-10-09 00:00:35,3
14,275.182,0.298830353787967,420,"emanuel",2019-10-09 00:07:21,5
19,409.718,0.544627406095204,456,"emanuel",2019-10-09 00:14:21,4
15,338.895,0.55540699561437,380,"emanuel",2019-10-09 00:21:57,5
6,117.644,0.65685314933459,1719,"emanuel",2019-10-09 00:28:17,5
13,256.4,0.541302286661588,401,"emanuel",2019-10-09 00:56:56,5
11,218.689,0.522748258980838,443,"emanuel",2019-10-09 01:03:37,5
9,213.019,0.573871393998464,68334,"emanuel",2019-10-09 01:11:00,5
4,59.203,0.526946716010571,431,"emanuel",2019-10-09 20:09:54,5
7,146.492,0.51367854646274,392,"emanuel",2019-10-09 20:17:05,5
11,234.983,0.459392409433018,3388,"emanuel",2019-10-09 20:23:37,5
7,170.988,0.333725546087538,1260,"emanuel",2019-10-09 21:20:05,5
4,77.162,0.466941304504871,420,"emanuel",2019-10-09 21:41:05,5
7,171.143,0.519643034253802,377,"emanuel",2019-10-09 21:48:05,3
3,51.157,0.625051240126292,463,"emanuel",2019-10-09 21:54:22,5
14,290.512,0.643778490168708,1257,"emanuel",2019-10-09 22:02:05,2
8,202.892,0.426399275660515,1263,"emanuel",2019-10-09 22:23:02,5
1,9.899,0.34132969379425,398,"emanuel",2019-10-09 22:44:05,3
32,655.552,0.395550528541207,422,"emanuel",2019-10-09 22:50:43,2
30,621.109,0.397924319903056,440,"emanuel",2019-10-09 22:57:45,5
1,14.56,0.325277805328369,400,"emanuel",2019-10-09 23:05:05,1
3,32.45,0.315642376740774,437,"emanuel",2019-10-09 23:11:45,2
2,9.434,0.310824662446976,423,"emanuel",2019-10-09 23:19:02,5
5,80.994,0.3125124335289,391,"emanuel",2019-10-09 23:26:05,5
7,127.264,0.331439103399004,449,"emanuel",2019-10-09 23:32:36,3
29,714.843,0.481197991247835,4620,"emanuel",2019-10-09 23:40:05,5
7,146.014,0.555165261030197,413,"emanuel",2019-10-10 00:57:05,5
7,158.824,0.608655495303018,69606,"emanuel",2019-10-10 01:03:58,5
2,31,0.632223635911942,1261,"emanuel",2019-10-10 20:24:04,5
6,108.669,0.655527532100677,2100,"emanuel",2019-10-10 20:45:05,5
8,168.291,0.590731233358383,420,"emanuel",2019-10-10 21:20:05,5
1,1,0.503174722194672,420,"emanuel",2019-10-10 21:27:05,5
6,82.735,0.53043187657992,420,"emanuel",2019-10-10 21:34:05,2
7,126.531,0.552783489227295,417,"emanuel",2019-10-10 21:41:05,3
10,185.914,0.530152341723442,423,"emanuel",2019-10-10 21:48:02,3
7,175.824,0.477706130061831,5880,"emanuel",2019-10-10 21:55:05,1
8,154.208,0.441204305738211,420,"emanuel",2019-10-10 23:33:05,5
7,132.242,0.423745338405882,408,"emanuel",2019-10-10 23:40:05,1
23,580.707,0.52251995128134,74211,"emanuel",2019-10-10 23:46:53,5
3,58.249,0.594044427076975,441,"emanuel",2019-10-11 20:23:44,5
7,109.202,0.572052299976349,403,"emanuel",2019-10-11 20:31:05,2
33,686.726,0.454176531596617,6701,"emanuel",2019-10-11 20:37:48,3
3,44.181,0.375550905863444,448,"emanuel",2019-10-11 22:29:29,3
9,202.805,0.445001731316249,1253,"emanuel",2019-10-11 22:36:57,2
7,184.024,0.392291486263275,2497,"emanuel",2019-10-11 22:57:50,3
2,30.083,0.379618719220161,409,"emanuel",2019-10-11 23:39:27,5
4,69.231,0.355458214879036,469,"emanuel",2019-10-11 23:46:16,2
2,16.971,0.35279506444931,415,"emanuel",2019-10-11 23:54:05,5
3,45.88,0.349346071481705,423,"emanuel",2019-10-12 00:01:00,2
2,22.361,0.338114812970161,405,"emanuel",2019-10-12 00:08:03,1
3,64.133,0.33169545729955,417,"emanuel",2019-10-12 00:14:48,2
6,114.978,0.379176735877991,398,"emanuel",2019-10-12 00:21:45,2
16,339.507,0.379157964140177,2966,"emanuel",2019-10-12 00:28:23,3
5,99.539,0.334060281515121,422,"emanuel",2019-10-12 01:17:49,3
7,142.864,0.337596131222589,2093,"emanuel",2019-10-12 01:24:51,3
16,329.014,0.469510711729527,1232,"emanuel",2019-10-12 01:59:44,3
4,73.763,0.378928653895855,421,"emanuel",2019-10-12 02:20:16,4
7,139.284,0.352988681622914,454,"emanuel",2019-10-12 02:27:17,3
18,386.964,0.675148482124011,1676,"emanuel",2019-10-12 02:34:51,3
9,207.576,0.694386548466153,438,"emanuel",2019-10-12 03:02:47,5
4,45.343,0.445986740291119,378,"emanuel",2019-10-12 03:10:05,4
8,148.718,0.387082438915968,422,"emanuel",2019-10-12 03:16:23,2
15,395.38,0.52495370109876,2110,"emanuel",2019-10-12 03:23:25,5
5,129.869,0.514196515083313,70849,"emanuel",2019-10-12 03:58:35,5
2,17.493,0.493230998516083,423,"emanuel",2019-10-12 23:39:24,5
3,47.17,0.508650024731954,74677,"emanuel",2019-10-12 23:46:27,2
2,30.48,0.526384860277176,413,"emanuel",2019-10-13 20:31:04,3
2,10.198,0.520652920007706,1267,"emanuel",2019-10-13 20:37:57,2
12,279.27,0.503832506636778,4603,"emanuel",2019-10-13 20:59:04,5
4,73.553,0.4848363250494,425,"emanuel",2019-10-13 22:15:47,5
8,157.28,0.505724214017391,401,"emanuel",2019-10-13 22:22:52,3
14,310.161,0.491738115038191,3352,"emanuel",2019-10-13 22:29:33,5
24,487.403,0.542758873353402,76780,"emanuel",2019-10-13 23:25:25,1
16,435.23,0.58529394119978,5027,"emanuel",2019-10-14 20:45:05,5
4,70.711,0.482933506369591,400,"emanuel",2019-10-14 22:08:52,3
7,123.24,0.437138949121748,2133,"emanuel",2019-10-14 22:15:32,5
3,36.401,0.437347153822581,391,"emanuel",2019-10-14 22:51:05,3
4,71.694,0.371278621256351,449,"emanuel",2019-10-14 22:57:36,2
6,106.212,0.364838282267253,1247,"emanuel",2019-10-14 23:05:05,2
26,541.765,0.448403947628461,4168,"emanuel",2019-10-14 23:25:52,3
5,80.957,0.490648633241653,465,"emanuel",2019-10-15 00:35:20,3
4,61.555,0.523557513952255,402,"emanuel",2019-10-15 00:43:05,3
8,141.209,0.596486210823059,5859,"emanuel",2019-10-15 00:49:47,5
6,114.586,0.645057479540507,73420,"emanuel",2019-10-15 02:27:26,5
8,146.492,0.564819533377886,390,"emanuel",2019-10-15 22:51:06,5
2,32.202,0.484588995575905,430,"emanuel",2019-10-15 22:57:36,5
6,124.92,0.591248050332069,432,"emanuel",2019-10-15 23:04:46,2
5,95.718,0.616119241714478,428,"emanuel",2019-10-15 23:11:58,3
4,81.744,0.457378245890141,402,"emanuel",2019-10-15 23:19:06,3
4,104.12,0.45895890891552,3796,"emanuel",2019-10-15 23:25:48,3
12,237.008,0.454487291475137,3358,"emanuel",2019-10-16 00:29:04,5
4,65.795,0.40181440114975,404,"emanuel",2019-10-16 01:25:02,5
3,63.702,0.403120895226796,439,"emanuel",2019-10-16 01:31:46,1
15,302.002,0.410586865743001,415,"emanuel",2019-10-16 01:39:05,2
18,390.418,0.407499710718791,1243,"emanuel",2019-10-16 01:46:00,4
14,295.63,0.400086692401341,440,"emanuel",2019-10-16 02:06:43,5
3,36.235,0.428695499897003,414,"emanuel",2019-10-16 02:14:03,5
8,128.456,0.404090162366629,2519,"emanuel",2019-10-16 02:20:57,1
4,73.007,0.379889234900475,430,"emanuel",2019-10-16 03:02:56,3
14,333.996,0.436395600438118,71700,"emanuel",2019-10-16 03:10:06,3
4,71.281,0.438983358442783,371,"emanuel",2019-10-16 23:05:06,3
6,89.939,0.443804681301117,435,"emanuel",2019-10-16 23:11:17,5
20,405.021,0.43383791744709,4199,"emanuel",2019-10-16 23:18:32,5
7,122.147,0.526307169880186,428,"emanuel",2019-10-17 00:28:31,3
7,131.4,0.444175464766366,444,"emanuel",2019-10-17 00:35:39,3
16,432.186,0.558021951466799,2094,"emanuel",2019-10-17 00:43:03,3
19,393.89,0.422736374955428,429,"emanuel",2019-10-17 01:17:57,5
15,330.927,0.440035082896551,77131,"emanuel",2019-10-17 01:25:06,1
3,43.6,0.370165020227432,432,"emanuel",2019-10-17 22:50:37,5
9,173.254,0.420793960491816,1263,"emanuel",2019-10-17 22:57:49,2
3,40,0.433823009332021,400,"emanuel",2019-10-17 23:18:52,5
10,220.045,0.408569347858429,1294,"emanuel",2019-10-17 23:25:32,2
11,217.221,0.32703620466319,1666,"emanuel",2019-10-17 23:47:06,5
14,263.822,0.447114393115044,1234,"emanuel",2019-10-18 00:14:52,4
2,8.246,0.258650615811348,415,"emanuel",2019-10-18 00:35:26,5
5,95.273,0.292596793174744,444,"emanuel",2019-10-18 00:42:21,5
8,184.878,0.483848322182894,441,"emanuel",2019-10-18 00:49:45,3
4,59.464,0.584013812243938,2092,"emanuel",2019-10-18 00:57:06,5
6,111.647,0.45281258225441,2948,"emanuel",2019-10-18 01:31:58,5
26,560.471,0.524774848268582,2063,"emanuel",2019-10-18 02:21:06,5
13,259.788,0.47457076723759,443,"emanuel",2019-10-18 02:55:29,4
12,243.002,0.65287842353185,434,"emanuel",2019-10-18 03:02:52,5
12,317.511,0.525566106041273,73789,"emanuel",2019-10-18 03:10:06,4
23,464.613,0.417012819777364,2951,"emanuel",2019-10-18 23:39:55,3
15,393.561,0.474845858414968,419,"emanuel",2019-10-19 00:29:06,5
19,427.87,0.551850806725653,2483,"emanuel",2019-10-19 00:36:05,5
8,140.72,0.45260988920927,406,"emanuel",2019-10-19 01:17:28,5
7,156.707,0.440369214330401,445,"emanuel",2019-10-19 01:24:14,5
15,331.483,0.434418096144994,3805,"emanuel",2019-10-19 01:31:39,5
4,72.622,0.467368245124817,409,"emanuel",2019-10-19 02:35:04,3
14,297.809,0.464670983808381,1273,"emanuel",2019-10-19 02:41:53,5
3,66.068,0.508533159891764,420,"emanuel",2019-10-19 03:03:06,5
2,14.318,0.516415163874626,396,"emanuel",2019-10-19 03:10:06,2
6,110.291,0.391714602708817,417,"emanuel",2019-10-19 03:16:42,2
5,99.86,0.413998937606812,1287,"emanuel",2019-10-19 03:23:39,3
35,748.922,0.412099211556571,76320,"emanuel",2019-10-19 03:45:06,5
4,88.233,0.46119225025177,378,"emanuel",2019-10-20 00:57:06,3
9,192.416,0.43635188208686,429,"emanuel",2019-10-20 01:03:24,3
6,111.041,0.718453913927078,419,"emanuel",2019-10-20 01:10:33,3
7,140.161,0.505182453564235,440,"emanuel",2019-10-20 01:17:32,3
4,77.466,0.387738920748234,434,"emanuel",2019-10-20 01:24:52,3
7,124.964,0.386979171207973,403,"emanuel",2019-10-20 01:32:06,3
5,83.487,0.397113227844238,3377,"emanuel",2019-10-20 01:38:49,3
3,57.28,0.405728509028753,420,"emanuel",2019-10-20 02:35:06,3
7,110.571,0.346814053399222,375,"emanuel",2019-10-20 02:42:06,2
5,116.619,0.370427978038788,448,"emanuel",2019-10-20 02:48:21,3
15,306.472,0.462932135661443,3358,"emanuel",2019-10-20 02:55:49,3
2,38.639,0.4767936617136,439,"emanuel",2019-10-20 03:51:47,5
8,138.6,0.424603849649429,63719,"emanuel",2019-10-20 03:59:06,5
7,146.154,0.322695161615099,403,"emanuel",2019-10-20 21:41:05,5
9,214.979,0.344172315465079,438,"emanuel",2019-10-20 21:47:48,5
9,181.463,0.439946283896764,1680,"emanuel",2019-10-20 21:55:06,1
5,92.698,0.440537124872208,420,"emanuel",2019-10-20 22:23:06,5
5,100.846,0.357188594341278,379,"emanuel",2019-10-20 22:30:06,3
4,72.402,0.344557955861092,413,"emanuel",2019-10-20 22:36:25,3
2,28.284,0.34698860347271,419,"emanuel",2019-10-20 22:43:18,3
6,106.55,0.356651812791824,430,"emanuel",2019-10-20 22:50:17,2
