"n","X1","X2","X3","X4","X5","X6","dt","id","date","date.round","state","t.ar","rain"
7,0,0,0.142857142857143,0,0.857142857142857,0,180,"tm15",2015-08-07 13:57:00,2015-08-07 14:00:00,"Foraging",30,0
5,0,0,1,0,0,0,300,"tm15",2015-08-07 14:02:00,2015-08-07 14:00:00,"Foraging",30,0
10,0,0,0.5,0,0.5,0,900,"tm15",2015-08-07 14:17:00,2015-08-07 14:00:00,"Foraging",30,0
14,0,0,0.642857142857143,0,0.357142857142857,0,300,"tm15",2015-08-07 14:22:00,2015-08-07 14:00:00,"Foraging",30,0
12,0,0,1,0,0,0,300,"tm15",2015-08-07 14:27:00,2015-08-07 14:00:00,"Foraging",30,0
7,0,0,1,0,0,0,840,"tm15",2015-08-07 14:41:00,2015-08-07 15:00:00,"Foraging",31.9,0
5,0,0,1,0,0,0,420,"tm15",2015-08-07 14:48:00,2015-08-07 15:00:00,"Foraging",31.9,0
11,0,0,1,0,0,0,300,"tm15",2015-08-07 14:53:00,2015-08-07 15:00:00,"Foraging",31.9,0
20,0,0,0.6,0,0.4,0,300,"tm15",2015-08-07 14:58:00,2015-08-07 15:00:00,"Foraging",31.9,0
24,0,0,0.375,0,0.625,0,300,"tm15",2015-08-07 15:03:00,2015-08-07 15:00:00,"Foraging",31.9,0
17,0,0,0.529411764705882,0,0.470588235294118,0,300,"tm15",2015-08-07 15:08:00,2015-08-07 15:00:00,"Foraging",31.9,0
13,0,0,0.769230769230769,0,0.230769230769231,0,300,"tm15",2015-08-07 15:13:00,2015-08-07 15:00:00,"Foraging",31.9,0
12,0,0,0.916666666666667,0,0.0833333333333333,0,300,"tm15",2015-08-07 15:18:00,2015-08-07 15:00:00,"Foraging",31.9,0
24,0,0,0.666666666666667,0,0.333333333333333,0,300,"tm15",2015-08-07 15:23:00,2015-08-07 15:00:00,"Foraging",31.9,0
1,0,0,1,0,0,0,300,"tm15",2015-08-07 15:28:00,2015-08-07 15:00:00,"Foraging",31.9,0
13,0,0,0.846153846153846,0,0.153846153846154,0,300,"tm15",2015-08-07 15:33:00,2015-08-07 16:00:00,"Foraging",34,0
27,0,0,0.962962962962963,0,0.037037037037037,0,3600,"tm15",2015-08-07 16:33:00,2015-08-07 17:00:00,"Foraging",35.9,0
34,0,0,1,0,0,0,420,"tm15",2015-08-07 16:40:00,2015-08-07 17:00:00,"Foraging",35.9,0
11,0,0,0.818181818181818,0,0.181818181818182,0,360,"tm15",2015-08-07 16:46:00,2015-08-07 17:00:00,"Foraging",35.9,0
11,0,0,0,0,1,0,180,"tm15",2015-08-07 16:49:00,2015-08-07 17:00:00,"Foraging",35.9,0
9,0,0,0.777777777777778,0,0.222222222222222,0,240,"tm15",2015-08-07 16:53:00,2015-08-07 17:00:00,"Foraging",35.9,0
15,0,0,0.466666666666667,0,0.533333333333333,0,1680,"tm15",2015-08-07 17:21:00,2015-08-07 17:00:00,"Foraging",35.9,0
18,0,0,0.111111111111111,0,0.888888888888889,0,300,"tm15",2015-08-07 17:26:00,2015-08-07 17:00:00,"Foraging",35.9,0
6,0,0,0.833333333333333,0,0.166666666666667,0,1860,"tm15",2015-08-07 17:57:00,2015-08-07 18:00:00,"Foraging",36.7,0
11,0,0,1,0,0,0,420,"tm15",2015-08-07 18:04:00,2015-08-07 18:00:00,"Foraging",36.7,0
26,0,0,1,0,0,0,300,"tm15",2015-08-07 18:09:00,2015-08-07 18:00:00,"Foraging",36.7,0
35,0,0,1,0,0,0,240,"tm15",2015-08-07 18:13:00,2015-08-07 18:00:00,"Foraging",36.7,0
18,0,0,0.444444444444444,0,0.555555555555556,0,420,"tm15",2015-08-07 18:20:00,2015-08-07 18:00:00,"Foraging",36.7,0
8,0,0,1,0,0,0,NA,"tm17",2015-07-06 21:12:00,2015-07-06 21:00:00,"Foraging",20.9,0.2
7,0.714285714285714,0,0.285714285714286,0,0,0,360,"tm17",2015-07-06 21:18:00,2015-07-06 21:00:00,"Foraging",20.9,0.2
54,0.574074074074074,0,0.425925925925926,0,0,0,180,"tm17",2015-07-06 21:21:00,2015-07-06 21:00:00,"Foraging",20.9,0.2
56,0.589285714285714,0,0.410714285714286,0,0,0,300,"tm17",2015-07-06 21:26:00,2015-07-06 21:00:00,"Foraging",20.9,0.2
11,0.727272727272727,0,0.272727272727273,0,0,0,360,"tm17",2015-07-06 21:32:00,2015-07-06 22:00:00,"Foraging",NA,NA
13,0.769230769230769,0,0.230769230769231,0,0,0,180,"tm17",2015-07-06 21:35:00,2015-07-06 22:00:00,"Foraging",NA,NA
11,1,0,0,0,0,0,300,"tm17",2015-07-06 21:40:00,2015-07-06 22:00:00,"Foraging",NA,NA
82,0.51219512195122,0,0.48780487804878,0,0,0,300,"tm17",2015-07-06 21:45:00,2015-07-06 22:00:00,"Foraging",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-06 21:50:00,2015-07-06 22:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-06 21:55:00,2015-07-06 22:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 22:00:00,2015-07-06 22:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm17",2015-07-06 22:06:00,2015-07-06 22:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-06 22:09:00,2015-07-06 22:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-06 22:14:00,2015-07-06 22:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm17",2015-07-06 22:20:00,2015-07-06 22:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-06 22:23:00,2015-07-06 22:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 22:28:00,2015-07-06 22:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 22:33:00,2015-07-06 23:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 22:38:00,2015-07-06 23:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 22:43:00,2015-07-06 23:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm17",2015-07-06 22:49:00,2015-07-06 23:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-06 22:52:00,2015-07-06 23:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 22:57:00,2015-07-06 23:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-06 23:02:00,2015-07-06 23:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-06 23:07:00,2015-07-06 23:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 23:12:00,2015-07-06 23:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm17",2015-07-06 23:18:00,2015-07-06 23:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm17",2015-07-06 23:21:00,2015-07-06 23:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,960,"tm17",2015-07-06 23:37:00,2015-07-07 00:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm17",2015-07-06 23:40:00,2015-07-07 00:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-06 23:45:00,2015-07-07 00:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-06 23:50:00,2015-07-07 00:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-06 23:55:00,2015-07-07 00:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 00:00:00,2015-07-07 00:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm17",2015-07-07 00:06:00,2015-07-07 00:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-07 00:09:00,2015-07-07 00:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 00:14:00,2015-07-07 00:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 00:19:00,2015-07-07 00:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 00:24:00,2015-07-07 00:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 00:29:00,2015-07-07 00:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 00:34:00,2015-07-07 01:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm17",2015-07-07 00:40:00,2015-07-07 01:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,180,"tm17",2015-07-07 00:43:00,2015-07-07 01:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 00:48:00,2015-07-07 01:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 00:53:00,2015-07-07 01:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 00:58:00,2015-07-07 01:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 01:03:00,2015-07-07 01:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,360,"tm17",2015-07-07 01:09:00,2015-07-07 01:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-07 01:12:00,2015-07-07 01:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 01:17:00,2015-07-07 01:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 01:22:00,2015-07-07 01:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 01:27:00,2015-07-07 01:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 01:32:00,2015-07-07 02:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 01:37:00,2015-07-07 02:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm17",2015-07-07 01:43:00,2015-07-07 02:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-07 01:46:00,2015-07-07 02:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 01:51:00,2015-07-07 02:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,240,"tm17",2015-07-07 01:55:00,2015-07-07 02:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,480,"tm17",2015-07-07 02:03:00,2015-07-07 02:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-07 02:06:00,2015-07-07 02:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 02:11:00,2015-07-07 02:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 02:16:00,2015-07-07 02:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,840,"tm17",2015-07-07 02:30:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 02:35:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 02:40:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 02:45:00,2015-07-07 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 02:50:00,2015-07-07 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,840,"tm17",2015-07-07 03:04:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 03:09:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 03:14:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 03:19:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm17",2015-07-07 03:25:00,2015-07-07 03:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,180,"tm17",2015-07-07 03:28:00,2015-07-07 03:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 03:33:00,2015-07-07 04:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 03:38:00,2015-07-07 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 03:43:00,2015-07-07 04:00:00,"Burrow",NA,NA
1,1,0,0,0,0,0,300,"tm17",2015-07-07 03:48:00,2015-07-07 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,300,"tm17",2015-07-07 03:53:00,2015-07-07 04:00:00,"Burrow",NA,NA
2,1,0,0,0,0,0,360,"tm17",2015-07-07 03:59:00,2015-07-07 04:00:00,"Burrow",NA,NA
