"n","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
16,0,0,0,1,0,360,"tm6",2014-11-24 22:29:00,2014-11-24 22:00:00,"Foraging",29.2,0
132,0,0,0,1,0,120,"tm6",2014-11-24 22:31:00,2014-11-24 23:00:00,"Transit",28.7,0
2,0,0,0,1,0,360,"tm6",2014-11-24 22:37:00,2014-11-24 23:00:00,"Burrow",28.7,0
3,0,0,0,1,0,420,"tm6",2014-11-24 22:44:00,2014-11-24 23:00:00,"Burrow",28.7,0
1,0,0,0,1,0,360,"tm6",2014-11-24 22:50:00,2014-11-24 23:00:00,"Burrow",28.7,0
1,0,0,0,1,0,180,"tm6",2014-11-24 22:53:00,2014-11-24 23:00:00,"Burrow",28.7,0
3,0,0,0,1,0,300,"tm6",2014-11-24 22:58:00,2014-11-24 23:00:00,"Burrow",28.7,0
2,0,0,0,1,0,300,"tm6",2014-11-24 23:03:00,2014-11-24 23:00:00,"Burrow",28.7,0
2,0,0,0,1,0,300,"tm6",2014-11-24 23:08:00,2014-11-24 23:00:00,"Burrow",28.7,0
1,0,0,0,1,0,240,"tm6",2014-11-24 23:12:00,2014-11-24 23:00:00,"Burrow",28.7,0
2,0,0,0,1,0,360,"tm6",2014-11-24 23:18:00,2014-11-24 23:00:00,"Burrow",28.7,0
3,0,0,0,1,0,1140,"tm6",2014-11-24 23:37:00,2014-11-25 00:00:00,"Burrow",28.6,0
2,0,0,0,1,0,300,"tm6",2014-11-24 23:42:00,2014-11-25 00:00:00,"Burrow",28.6,0
1,0,0,0,1,0,360,"tm6",2014-11-24 23:48:00,2014-11-25 00:00:00,"Burrow",28.6,0
3,0,0,0,1,0,180,"tm6",2014-11-24 23:51:00,2014-11-25 00:00:00,"Burrow",28.6,0
2,0,0,0,1,0,300,"tm6",2014-11-24 23:56:00,2014-11-25 00:00:00,"Burrow",28.6,0
1,0,0,0,1,0,300,"tm6",2014-11-25 00:01:00,2014-11-25 00:00:00,"Burrow",28.6,0
1,0,0,0,1,0,300,"tm6",2014-11-25 00:06:00,2014-11-25 00:00:00,"Burrow",28.6,0
1,0,0,0,1,0,300,"tm6",2014-11-25 00:11:00,2014-11-25 00:00:00,"Burrow",28.6,0
3,0,0,0,1,0,300,"tm6",2014-11-25 00:16:00,2014-11-25 00:00:00,"Burrow",28.6,0
1,0,0,0,1,0,300,"tm6",2014-11-25 00:21:00,2014-11-25 00:00:00,"Burrow",28.6,0
3,0,0,0,1,0,300,"tm6",2014-11-25 00:26:00,2014-11-25 00:00:00,"Burrow",28.6,0
2,0,0,0,1,0,900,"tm6",2014-11-25 00:41:00,2014-11-25 01:00:00,"Burrow",27.7,0
1,0,0,0,1,0,300,"tm6",2014-11-25 00:46:00,2014-11-25 01:00:00,"Burrow",27.7,0
2,0,0,0,1,0,300,"tm6",2014-11-25 00:51:00,2014-11-25 01:00:00,"Burrow",27.7,0
2,0,0,0,1,0,8640,"tm6",2014-11-25 03:15:00,2014-11-25 03:00:00,"Burrow",27,0
3,0,0,0,1,0,300,"tm6",2014-11-25 03:20:00,2014-11-25 03:00:00,"Burrow",27,0
3,0,0,0,1,0,4800,"tm6",2014-11-25 04:40:00,2014-11-25 05:00:00,"Burrow",26.7,0
3,0,0,0,1,0,720,"tm6",2014-11-25 04:52:00,2014-11-25 05:00:00,"Burrow",26.7,0
2,0,0,0,1,0,300,"tm6",2014-11-25 04:57:00,2014-11-25 05:00:00,"Burrow",26.7,0
2,0,0,0,1,0,840,"tm6",2014-11-25 05:11:00,2014-11-25 05:00:00,"Burrow",26.7,0
2,0,0,0,1,0,300,"tm6",2014-11-25 05:16:00,2014-11-25 05:00:00,"Burrow",26.7,0
1,0,0,0,1,0,300,"tm6",2014-11-25 05:21:00,2014-11-25 05:00:00,"Burrow",26.7,0
1,0,0,0,1,0,300,"tm6",2014-11-25 05:26:00,2014-11-25 05:00:00,"Burrow",26.7,0
2,0,0,0,1,0,300,"tm6",2014-11-25 05:31:00,2014-11-25 06:00:00,"Burrow",26.7,0
2,0,0,0,1,0,300,"tm6",2014-11-25 05:36:00,2014-11-25 06:00:00,"Burrow",26.7,0
2,0,0,0,1,0,300,"tm6",2014-11-25 05:41:00,2014-11-25 06:00:00,"Burrow",26.7,0
1,0,0,0,1,0,300,"tm6",2014-11-25 05:46:00,2014-11-25 06:00:00,"Burrow",26.7,0
1,0,0,0,1,0,300,"tm6",2014-11-25 05:51:00,2014-11-25 06:00:00,"Burrow",26.7,0
3,0,0,0,1,0,300,"tm6",2014-11-25 05:56:00,2014-11-25 06:00:00,"Burrow",26.7,0
3,0,0,0,1,0,720,"tm6",2014-11-25 06:08:00,2014-11-25 06:00:00,"Burrow",26.7,0
2,0,0,0,1,0,240,"tm6",2014-11-25 06:12:00,2014-11-25 06:00:00,"Burrow",26.7,0
2,0,0,0,1,0,360,"tm6",2014-11-25 06:18:00,2014-11-25 06:00:00,"Burrow",26.7,0
2,0,0,0,1,0,420,"tm6",2014-11-25 06:25:00,2014-11-25 06:00:00,"Burrow",26.7,0
1,0,0,0,1,0,300,"tm6",2014-11-25 06:30:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,240,"tm6",2014-11-25 06:34:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,420,"tm6",2014-11-25 06:41:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,240,"tm6",2014-11-25 06:45:00,2014-11-25 07:00:00,"Burrow",26.1,0
3,0,0,0,1,0,420,"tm6",2014-11-25 06:52:00,2014-11-25 07:00:00,"Burrow",26.1,0
3,0,0,0,1,0,360,"tm6",2014-11-25 06:58:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,180,"tm6",2014-11-25 07:01:00,2014-11-25 07:00:00,"Burrow",26.1,0
3,0,0,0,1,0,300,"tm6",2014-11-25 07:06:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,300,"tm6",2014-11-25 07:11:00,2014-11-25 07:00:00,"Burrow",26.1,0
1,0,0,0,1,0,300,"tm6",2014-11-25 07:16:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,240,"tm6",2014-11-25 07:20:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,420,"tm6",2014-11-25 07:27:00,2014-11-25 07:00:00,"Burrow",26.1,0
2,0,0,0,1,0,300,"tm6",2014-11-25 07:32:00,2014-11-25 08:00:00,"Burrow",26.2,0
1,0,0,0,1,0,300,"tm6",2014-11-25 07:37:00,2014-11-25 08:00:00,"Burrow",26.2,0
1,0,0,0,1,0,360,"tm6",2014-11-25 07:43:00,2014-11-25 08:00:00,"Burrow",26.2,0
2,0,0,0,1,0,180,"tm6",2014-11-25 07:46:00,2014-11-25 08:00:00,"Burrow",26.2,0
3,0,0,0,1,0,300,"tm6",2014-11-25 07:51:00,2014-11-25 08:00:00,"Burrow",26.2,0
1,0,0,0,1,0,300,"tm6",2014-11-25 07:56:00,2014-11-25 08:00:00,"Burrow",26.2,0
2,0,0,0,1,0,300,"tm6",2014-11-25 08:01:00,2014-11-25 08:00:00,"Burrow",26.2,0
2,0,0,0,1,0,300,"tm6",2014-11-25 08:06:00,2014-11-25 08:00:00,"Burrow",26.2,0
2,0,0,0,1,0,300,"tm6",2014-11-25 08:11:00,2014-11-25 08:00:00,"Burrow",26.2,0
2,0,0,0,1,0,300,"tm6",2014-11-25 08:16:00,2014-11-25 08:00:00,"Burrow",26.2,0
1,0,0,0,1,0,840,"tm6",2014-11-25 08:30:00,2014-11-25 09:00:00,"Burrow",25.9,0
2,0,0,0,1,0,300,"tm6",2014-11-25 08:35:00,2014-11-25 09:00:00,"Burrow",25.9,0
3,0,0,0,1,0,300,"tm6",2014-11-25 08:40:00,2014-11-25 09:00:00,"Burrow",25.9,0
2,0,0,0,1,0,300,"tm6",2014-11-25 08:45:00,2014-11-25 09:00:00,"Burrow",25.9,0
2,0,0,0,1,0,240,"tm6",2014-11-25 08:49:00,2014-11-25 09:00:00,"Burrow",25.9,0
2,0,0,0,1,0,480,"tm6",2014-11-25 08:57:00,2014-11-25 09:00:00,"Burrow",25.9,0
3,0,0,0,1,0,180,"tm6",2014-11-25 09:00:00,2014-11-25 09:00:00,"Burrow",25.9,0
1,0,0,0,1,0,1200,"tm6",2014-11-25 09:20:00,2014-11-25 09:00:00,"Burrow",25.9,0
2,0,0,0,1,0,840,"tm6",2014-11-25 09:34:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,300,"tm6",2014-11-25 09:39:00,2014-11-25 10:00:00,"Burrow",26.5,0
3,0,0,0,1,0,300,"tm6",2014-11-25 09:44:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,300,"tm6",2014-11-25 09:49:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,300,"tm6",2014-11-25 09:54:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,300,"tm6",2014-11-25 09:59:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,360,"tm6",2014-11-25 10:05:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,180,"tm6",2014-11-25 10:08:00,2014-11-25 10:00:00,"Burrow",26.5,0
1,0,0,0,1,0,300,"tm6",2014-11-25 10:13:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,300,"tm6",2014-11-25 10:18:00,2014-11-25 10:00:00,"Burrow",26.5,0
1,0,0,0,1,0,300,"tm6",2014-11-25 10:23:00,2014-11-25 10:00:00,"Burrow",26.5,0
1,0,0,0,1,0,300,"tm6",2014-11-25 10:28:00,2014-11-25 10:00:00,"Burrow",26.5,0
2,0,0,0,1,0,300,"tm6",2014-11-25 10:33:00,2014-11-25 11:00:00,"Burrow",26.9,0
2,0,0,0,1,0,300,"tm6",2014-11-25 10:38:00,2014-11-25 11:00:00,"Burrow",26.9,0
3,0,0,0,1,0,300,"tm6",2014-11-25 10:43:00,2014-11-25 11:00:00,"Burrow",26.9,0
2,0,0,0,1,0,300,"tm6",2014-11-25 10:48:00,2014-11-25 11:00:00,"Burrow",26.9,0
2,0,0,0,1,0,240,"tm6",2014-11-25 10:52:00,2014-11-25 11:00:00,"Burrow",26.9,0
2,0,0,0,1,0,1440,"tm6",2014-11-25 11:16:00,2014-11-25 11:00:00,"Burrow",26.9,0
1,0,0,0,1,0,300,"tm6",2014-11-25 11:21:00,2014-11-25 11:00:00,"Burrow",26.9,0
3,0,0,0,1,0,300,"tm6",2014-11-25 11:26:00,2014-11-25 11:00:00,"Burrow",26.9,0
2,0,0,0,1,0,3900,"tm6",2014-11-25 12:31:00,2014-11-25 13:00:00,"Burrow",28.6,0
3,0,0,0,1,0,300,"tm6",2014-11-25 12:36:00,2014-11-25 13:00:00,"Burrow",28.6,0
2,0,0,0,1,0,360,"tm6",2014-11-25 12:42:00,2014-11-25 13:00:00,"Burrow",28.6,0
3,0,0,0,1,0,180,"tm6",2014-11-25 12:45:00,2014-11-25 13:00:00,"Burrow",28.6,0
1,0,0,0,1,0,300,"tm6",2014-11-25 12:50:00,2014-11-25 13:00:00,"Burrow",28.6,0
2,0,0,0,1,0,240,"tm6",2014-11-25 12:54:00,2014-11-25 13:00:00,"Burrow",28.6,0
2,0,0,0,1,0,420,"tm6",2014-11-25 13:01:00,2014-11-25 13:00:00,"Burrow",28.6,0
1,0,0,0,1,0,300,"tm6",2014-11-25 13:06:00,2014-11-25 13:00:00,"Burrow",28.6,0
2,0,0,0,1,0,300,"tm6",2014-11-25 13:11:00,2014-11-25 13:00:00,"Burrow",28.6,0
3,0,0,0,1,0,300,"tm6",2014-11-25 13:16:00,2014-11-25 13:00:00,"Burrow",28.6,0
2,0,0,0,1,0,300,"tm6",2014-11-25 13:21:00,2014-11-25 13:00:00,"Burrow",28.6,0
1,0,0,0,1,0,720,"tm6",2014-11-25 13:33:00,2014-11-25 14:00:00,"Burrow",31,0
3,0,0,0,1,0,720,"tm6",2014-11-25 13:45:00,2014-11-25 14:00:00,"Burrow",31,0
2,0,0,0,1,0,1860,"tm6",2014-11-25 14:16:00,2014-11-25 14:00:00,"Burrow",31,0
1,0,0,0,1,0,300,"tm6",2014-11-25 14:21:00,2014-11-25 14:00:00,"Burrow",31,0
2,0,0,0,1,0,300,"tm6",2014-11-25 14:26:00,2014-11-25 14:00:00,"Burrow",31,0
2,0,0,0,1,0,360,"tm6",2014-11-25 14:32:00,2014-11-25 15:00:00,"Burrow",31,0
3,0,0,0,1,0,180,"tm6",2014-11-25 14:35:00,2014-11-25 15:00:00,"Burrow",31,0
2,0,0,0,1,0,240,"tm6",2014-11-25 14:39:00,2014-11-25 15:00:00,"Burrow",31,0
3,0,0,0,1,0,420,"tm6",2014-11-25 14:46:00,2014-11-25 15:00:00,"Burrow",31,0
2,0,0,0,1,0,300,"tm6",2014-11-25 14:51:00,2014-11-25 15:00:00,"Burrow",31,0
1,0,0,0,1,0,720,"tm6",2014-11-25 15:03:00,2014-11-25 15:00:00,"Burrow",31,0
2,0,0,0,1,0,300,"tm6",2014-11-25 15:08:00,2014-11-25 15:00:00,"Burrow",31,0
2,0,0,0,1,0,300,"tm6",2014-11-25 15:13:00,2014-11-25 15:00:00,"Burrow",31,0
2,0,0,0,1,0,300,"tm6",2014-11-25 15:18:00,2014-11-25 15:00:00,"Burrow",31,0
3,0,0,0,1,0,360,"tm6",2014-11-25 15:24:00,2014-11-25 15:00:00,"Burrow",31,0
2,0,0,0,1,0,180,"tm6",2014-11-25 15:27:00,2014-11-25 15:00:00,"Burrow",31,0
122,0,0,0,0.622950819672131,0.377049180327869,2940,"tm6",2014-11-25 16:16:00,2014-11-25 16:00:00,"Transit",31.1,0
104,0,0,0,1,0,180,"tm6",2014-11-25 16:19:00,2014-11-25 16:00:00,"Transit",31.1,0
9,0,0,0,1,0,1740,"tm6",2014-11-25 16:48:00,2014-11-25 17:00:00,"Foraging",32.1,0
46,0,0,0,1,0,300,"tm6",2014-11-25 16:53:00,2014-11-25 17:00:00,"Foraging",32.1,0
27,0,0,0,1,0,300,"tm6",2014-11-25 16:58:00,2014-11-25 17:00:00,"Foraging",32.1,0
16,0,0,0,1,0,300,"tm6",2014-11-25 17:03:00,2014-11-25 17:00:00,"Foraging",32.1,0
36,0,0,0,1,0,360,"tm6",2014-11-25 17:09:00,2014-11-25 17:00:00,"Foraging",32.1,0
9,0,0,0,1,0,780,"tm6",2014-11-25 17:22:00,2014-11-25 17:00:00,"Foraging",32.1,0
33,0,0,0,1,0,300,"tm6",2014-11-25 17:27:00,2014-11-25 17:00:00,"Foraging",32.1,0
48,0,0,0,1,0,840,"tm6",2014-11-25 17:41:00,2014-11-25 18:00:00,"Foraging",31.5,0
23,0,0,0,1,0,300,"tm6",2014-11-25 17:46:00,2014-11-25 18:00:00,"Foraging",31.5,0
27,0,0,0,1,0,300,"tm6",2014-11-25 17:51:00,2014-11-25 18:00:00,"Foraging",31.5,0
19,0,0,0,1,0,300,"tm6",2014-11-25 17:56:00,2014-11-25 18:00:00,"Foraging",31.5,0
52,0,0,0,1,0,300,"tm6",2014-11-25 18:01:00,2014-11-25 18:00:00,"Foraging",31.5,0
10,0,0,0,1,0,360,"tm6",2014-11-25 18:07:00,2014-11-25 18:00:00,"Foraging",31.5,0
65,0,0,0,1,0,180,"tm6",2014-11-25 18:10:00,2014-11-25 18:00:00,"Foraging",31.5,0
53,0,0,0,1,0,300,"tm6",2014-11-25 18:15:00,2014-11-25 18:00:00,"Foraging",31.5,0
9,0,0,0,1,0,300,"tm6",2014-11-25 18:20:00,2014-11-25 18:00:00,"Foraging",31.5,0
32,0,0,0,1,0,300,"tm6",2014-11-25 18:25:00,2014-11-25 18:00:00,"Foraging",31.5,0
53,0,0,0,1,0,300,"tm6",2014-11-25 18:30:00,2014-11-25 19:00:00,"Foraging",32.6,0
43,0,0,0,1,0,360,"tm6",2014-11-25 18:36:00,2014-11-25 19:00:00,"Foraging",32.6,0
22,0,0,0,1,0,180,"tm6",2014-11-25 18:39:00,2014-11-25 19:00:00,"Foraging",32.6,0
55,0,0,0,1,0,300,"tm6",2014-11-25 18:44:00,2014-11-25 19:00:00,"Foraging",32.6,0
7,0,0,0,1,0,240,"tm6",2014-11-25 18:48:00,2014-11-25 19:00:00,"Foraging",32.6,0
9,0,0,0,1,0,480,"tm6",2014-11-25 18:56:00,2014-11-25 19:00:00,"Foraging",32.6,0
36,0,0,0,1,0,180,"tm6",2014-11-25 18:59:00,2014-11-25 19:00:00,"Foraging",32.6,0
68,0,0,0,1,0,300,"tm6",2014-11-25 19:04:00,2014-11-25 19:00:00,"Foraging",32.6,0
28,0,0,0,1,0,300,"tm6",2014-11-25 19:09:00,2014-11-25 19:00:00,"Foraging",32.6,0
46,0,0,0,1,0,300,"tm6",2014-11-25 19:14:00,2014-11-25 19:00:00,"Foraging",32.6,0
42,0,0,0,1,0,360,"tm6",2014-11-25 19:20:00,2014-11-25 19:00:00,"Foraging",32.6,0
29,0,0,0,1,0,180,"tm6",2014-11-25 19:23:00,2014-11-25 19:00:00,"Foraging",32.6,0
54,0,0,0,1,0,300,"tm6",2014-11-25 19:28:00,2014-11-25 19:00:00,"Foraging",32.6,0
34,0,0,0,1,0,300,"tm6",2014-11-25 19:33:00,2014-11-25 20:00:00,"Foraging",30.3,0
74,0,0,0,0.662162162162162,0.337837837837838,360,"tm6",2014-11-25 19:39:00,2014-11-25 20:00:00,"Foraging",30.3,0
12,0,0,0,0,1,180,"tm6",2014-11-25 19:42:00,2014-11-25 20:00:00,"Foraging",30.3,0
104,0,0,0,0.961538461538462,0.0384615384615385,300,"tm6",2014-11-25 19:47:00,2014-11-25 20:00:00,"Transit",30.3,0
61,0,0,0,1,0,300,"tm6",2014-11-25 19:52:00,2014-11-25 20:00:00,"Transit",30.3,0
41,0,0,0,1,0,300,"tm6",2014-11-25 19:57:00,2014-11-25 20:00:00,"Transit",30.3,0
50,0,0,0,1,0,360,"tm6",2014-11-25 20:03:00,2014-11-25 20:00:00,"Transit",30.3,0
102,0,0,0,1,0,180,"tm6",2014-11-25 20:06:00,2014-11-25 20:00:00,"Transit",30.3,0
86,0,0,0,0.627906976744186,0.372093023255814,300,"tm6",2014-11-25 20:11:00,2014-11-25 20:00:00,"Transit",30.3,0
2,0,0,0,0,1,300,"tm6",2014-11-25 20:16:00,2014-11-25 20:00:00,"Foraging",30.3,0
10,0,0,0,0,1,300,"tm6",2014-11-25 20:21:00,2014-11-25 20:00:00,"Foraging",30.3,0
93,0,0,0,0,1,360,"tm6",2014-11-25 20:27:00,2014-11-25 20:00:00,"Transit",30.3,0
136,0,0,0,0.764705882352941,0.235294117647059,180,"tm6",2014-11-25 20:30:00,2014-11-25 21:00:00,"Transit",30.2,0
117,0,0,0,1,0,300,"tm6",2014-11-25 20:35:00,2014-11-25 21:00:00,"Transit",30.2,0
56,0,0,0,1,0,300,"tm6",2014-11-25 20:40:00,2014-11-25 21:00:00,"Transit",30.2,0
41,0,0,0,1,0,300,"tm6",2014-11-25 20:45:00,2014-11-25 21:00:00,"Transit",30.2,0
24,0,0,0,1,0,300,"tm6",2014-11-25 20:50:00,2014-11-25 21:00:00,"Foraging",30.2,0
24,0,0,0,1,0,300,"tm6",2014-11-25 20:55:00,2014-11-25 21:00:00,"Foraging",30.2,0
87,0,0,0,1,0,300,"tm6",2014-11-25 21:00:00,2014-11-25 21:00:00,"Transit",30.2,0
73,0,0,0,1,0,300,"tm6",2014-11-25 21:05:00,2014-11-25 21:00:00,"Transit",30.2,0
612,0,0,0,0.923202614379085,0.076797385620915,360,"tm6",2014-11-25 21:11:00,2014-11-25 21:00:00,"Transit",30.2,0
81,0,0,0,1,0,1080,"tm6",2014-11-25 21:29:00,2014-11-25 21:00:00,"Transit",30.2,0
52,0,0,0,1,0,360,"tm6",2014-11-25 21:35:00,2014-11-25 22:00:00,"Transit",28.2,0
67,0,0,0,1,0,180,"tm6",2014-11-25 21:38:00,2014-11-25 22:00:00,"Transit",28.2,0
46,0,0,0,1,0,300,"tm6",2014-11-25 21:43:00,2014-11-25 22:00:00,"Transit",28.2,0
127,0,0,0,1,0,300,"tm6",2014-11-25 21:48:00,2014-11-25 22:00:00,"Transit",28.2,0
195,0,0,0,1,0,300,"tm6",2014-11-25 21:53:00,2014-11-25 22:00:00,"Transit",28.2,0
101,0,0,0,1,0,300,"tm6",2014-11-25 21:58:00,2014-11-25 22:00:00,"Transit",28.2,0
194,0,0,0,1,0,300,"tm6",2014-11-25 22:03:00,2014-11-25 22:00:00,"Transit",28.2,0
159,0,0,0,1,0,360,"tm6",2014-11-25 22:09:00,2014-11-25 22:00:00,"Transit",28.2,0
66,0,0,0,1,0,180,"tm6",2014-11-25 22:12:00,2014-11-25 22:00:00,"Transit",28.2,0
93,0,0,0,1,0,300,"tm6",2014-11-25 22:17:00,2014-11-25 22:00:00,"Transit",28.2,0
20,0,0,0,1,0,300,"tm6",2014-11-25 22:22:00,2014-11-25 22:00:00,"Foraging",28.2,0
27,0,0,0,1,0,300,"tm6",2014-11-25 22:27:00,2014-11-25 22:00:00,"Foraging",28.2,0
6,0,0,0,1,0,360,"tm6",2014-11-25 22:33:00,2014-11-25 23:00:00,"Foraging",27.3,0
48,0,0,0,1,0,180,"tm6",2014-11-25 22:36:00,2014-11-25 23:00:00,"Foraging",27.3,0
50,0,0,0,1,0,300,"tm6",2014-11-25 22:41:00,2014-11-25 23:00:00,"Foraging",27.3,0
22,0,0,0,1,0,300,"tm6",2014-11-25 22:46:00,2014-11-25 23:00:00,"Foraging",27.3,0
106,0,0,0,1,0,300,"tm6",2014-11-25 22:51:00,2014-11-25 23:00:00,"Transit",27.3,0
75,0,0,0,1,0,360,"tm6",2014-11-25 22:57:00,2014-11-25 23:00:00,"Transit",27.3,0
11,0,0,0,1,0,180,"tm6",2014-11-25 23:00:00,2014-11-25 23:00:00,"Foraging",27.3,0
11,0,0,0,1,0,300,"tm6",2014-11-25 23:05:00,2014-11-25 23:00:00,"Foraging",27.3,0
41,0,0,0,0.926829268292683,0.0731707317073171,300,"tm6",2014-11-25 23:10:00,2014-11-25 23:00:00,"Foraging",27.3,0
52,0,0,0,0,1,300,"tm6",2014-11-25 23:15:00,2014-11-25 23:00:00,"Transit",27.3,0
41,0,0,0,0,1,360,"tm6",2014-11-25 23:21:00,2014-11-25 23:00:00,"Transit",27.3,0
66,0,0,0,0,1,180,"tm6",2014-11-25 23:24:00,2014-11-25 23:00:00,"Transit",27.3,0
142,0,0,0,0.626760563380282,0.373239436619718,300,"tm6",2014-11-25 23:29:00,2014-11-25 23:00:00,"Transit",27.3,0
90,0,0.0333333333333333,0,0.611111111111111,0.355555555555556,300,"tm6",2014-11-25 23:34:00,2014-11-26 00:00:00,"Transit",26.8,0
46,0,1,0,0,0,300,"tm6",2014-11-25 23:39:00,2014-11-26 00:00:00,"Foraging",26.8,0
33,0,1,0,0,0,360,"tm6",2014-11-25 23:45:00,2014-11-26 00:00:00,"Foraging",26.8,0
21,0,1,0,0,0,180,"tm6",2014-11-25 23:48:00,2014-11-26 00:00:00,"Foraging",26.8,0
14,0,1,0,0,0,300,"tm6",2014-11-25 23:53:00,2014-11-26 00:00:00,"Foraging",26.8,0
126,0,0.182539682539683,0,0.507936507936508,0.30952380952381,300,"tm6",2014-11-25 23:58:00,2014-11-26 00:00:00,"Transit",26.8,0
40,0,0,0,1,0,300,"tm6",2014-11-26 00:03:00,2014-11-26 00:00:00,"Transit",26.8,0
32,0,0,0,1,0,300,"tm6",2014-11-26 00:08:00,2014-11-26 00:00:00,"Transit",26.8,0
19,0,0,0,1,0,360,"tm6",2014-11-26 00:14:00,2014-11-26 00:00:00,"Transit",26.8,0
30,0,0,0,1,0,180,"tm6",2014-11-26 00:17:00,2014-11-26 00:00:00,"Transit",26.8,0
111,0,0,0,1,0,300,"tm6",2014-11-26 00:22:00,2014-11-26 00:00:00,"Transit",26.8,0
18,0,0,0,1,0,300,"tm6",2014-11-26 00:27:00,2014-11-26 00:00:00,"Transit",26.8,0
72,0,0,0,1,0,300,"tm6",2014-11-26 00:32:00,2014-11-26 01:00:00,"Transit",26.4,0
566,0,0.724381625441696,0,0.0636042402826855,0.212014134275618,360,"tm6",2014-11-26 00:38:00,2014-11-26 01:00:00,"Transit",26.4,0
440,0,0,0,0.652272727272727,0.347727272727273,780,"tm6",2014-11-26 00:51:00,2014-11-26 01:00:00,"Transit",26.4,0
42,0,0,0,1,0,840,"tm6",2014-11-26 01:05:00,2014-11-26 01:00:00,"Transit",26.4,0
86,0,0,0,1,0,300,"tm6",2014-11-26 01:10:00,2014-11-26 01:00:00,"Transit",26.4,0
158,0,0,0,1,0,300,"tm6",2014-11-26 01:15:00,2014-11-26 01:00:00,"Transit",26.4,0
143,0,0,0,0.713286713286713,0.286713286713287,360,"tm6",2014-11-26 01:21:00,2014-11-26 01:00:00,"Transit",26.4,0
50,0,0,0,1,0,180,"tm6",2014-11-26 01:24:00,2014-11-26 01:00:00,"Transit",26.4,0
25,0,0,0,1,0,300,"tm6",2014-11-26 01:29:00,2014-11-26 01:00:00,"Foraging",26.4,0
16,0,0,0,1,0,300,"tm6",2014-11-26 01:34:00,2014-11-26 02:00:00,"Foraging",25.9,0
94,0,0,0,1,0,300,"tm6",2014-11-26 01:39:00,2014-11-26 02:00:00,"Transit",25.9,0
86,0,0,0,1,0,360,"tm6",2014-11-26 01:45:00,2014-11-26 02:00:00,"Transit",25.9,0
81,0,0,0,1,0,180,"tm6",2014-11-26 01:48:00,2014-11-26 02:00:00,"Transit",25.9,0
57,0,0,0,1,0,300,"tm6",2014-11-26 01:53:00,2014-11-26 02:00:00,"Transit",25.9,0
93,0,0,0,1,0,300,"tm6",2014-11-26 01:58:00,2014-11-26 02:00:00,"Transit",25.9,0
91,0,0,0,1,0,360,"tm6",2014-11-26 02:04:00,2014-11-26 02:00:00,"Transit",25.9,0
2,0,0,0,1,0,120,"tm6",2014-11-26 02:06:00,2014-11-26 02:00:00,"Burrow",25.9,0
2,0,0,0,1,0,420,"tm6",2014-11-26 02:13:00,2014-11-26 02:00:00,"Burrow",25.9,0
2,0,0,0,1,0,1140,"tm6",2014-11-26 02:32:00,2014-11-26 03:00:00,"Burrow",25.8,0
3,0,0,0,1,0,300,"tm6",2014-11-26 02:37:00,2014-11-26 03:00:00,"Burrow",25.8,0
1,0,0,0,1,0,300,"tm6",2014-11-26 02:42:00,2014-11-26 03:00:00,"Burrow",25.8,0
2,0,0,0,1,0,300,"tm6",2014-11-26 02:47:00,2014-11-26 03:00:00,"Burrow",25.8,0
1,0,0,0,1,0,300,"tm6",2014-11-26 02:52:00,2014-11-26 03:00:00,"Burrow",25.8,0
3,0,0,0,1,0,300,"tm6",2014-11-26 02:57:00,2014-11-26 03:00:00,"Burrow",25.8,0
2,0,0,0,1,0,300,"tm6",2014-11-26 03:02:00,2014-11-26 03:00:00,"Burrow",25.8,0
2,0,0,0,1,0,300,"tm6",2014-11-26 03:07:00,2014-11-26 03:00:00,"Burrow",25.8,0
3,0,0,0,1,0,300,"tm6",2014-11-26 03:12:00,2014-11-26 03:00:00,"Burrow",25.8,0
1,0,0,0,1,0,300,"tm6",2014-11-26 03:17:00,2014-11-26 03:00:00,"Burrow",25.8,0
3,0,0,0,1,0,300,"tm6",2014-11-26 03:22:00,2014-11-26 03:00:00,"Burrow",25.8,0
3,0,0,0,1,0,300,"tm6",2014-11-26 03:27:00,2014-11-26 03:00:00,"Burrow",25.8,0
2,0,0,0,1,0,300,"tm6",2014-11-26 03:32:00,2014-11-26 04:00:00,"Burrow",24.6,7.6
