"n","ndvi","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
1,0.698008802269306,0,1,0,0,0,300,"tm10",2015-01-29 05:24:00,2015-01-29 05:00:00,"Burrow",25.7,0
1,0.698008802269306,0,1,0,0,0,300,"tm10",2015-01-29 05:29:00,2015-01-29 05:00:00,"Burrow",25.7,0
9,0.717397700485249,0.777777777777778,0.111111111111111,0,0,0.111111111111111,240,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
2,0.809242106580705,1,0,0,0,0,55800,"tm10",2015-01-29 21:03:00,2015-01-29 21:00:00,"Transit",24.8,0.4
3,0.805351684319038,1,0,0,0,0,300,"tm10",2015-01-29 21:08:00,2015-01-29 21:00:00,"Transit",24.8,0.4
5,0.784751767186379,1,0,0,0,0,300,"tm10",2015-01-29 21:13:00,2015-01-29 21:00:00,"Transit",24.8,0.4
3,0.753028138039963,1,0,0,0,0,1320,"tm10",2015-01-29 21:35:00,2015-01-29 22:00:00,"Foraging",25.1,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-29 21:40:00,2015-01-29 22:00:00,"Foraging",25.1,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-29 21:45:00,2015-01-29 22:00:00,"Burrow",25.1,0
1,0.730152524073768,1,0,0,0,0,240,"tm10",2015-01-29 21:49:00,2015-01-29 22:00:00,"Burrow",25.1,0
1,0.730152524073768,1,0,0,0,0,360,"tm10",2015-01-29 21:55:00,2015-01-29 22:00:00,"Burrow",25.1,0
1,0.730152524073768,1,0,0,0,0,4620,"tm10",2015-01-29 23:12:00,2015-01-29 23:00:00,"Burrow",24.8,0
2,0.70640676948486,1,0,0,0,0,300,"tm10",2015-01-29 23:17:00,2015-01-29 23:00:00,"Foraging",24.8,0
1,0.682661014895951,1,0,0,0,0,360,"tm10",2015-01-29 23:23:00,2015-01-29 23:00:00,"Foraging",24.8,0
2,0.674918360708096,1,0,0,0,0,180,"tm10",2015-01-29 23:26:00,2015-01-29 23:00:00,"Foraging",24.8,0
2,0.664399992725695,1,0,0,0,0,300,"tm10",2015-01-29 23:31:00,2015-01-30 00:00:00,"Foraging",25.1,0
1,0.661624278931149,1,0,0,0,0,300,"tm10",2015-01-29 23:36:00,2015-01-30 00:00:00,"Foraging",25.1,0
1,0.661624278931149,1,0,0,0,0,300,"tm10",2015-01-29 23:41:00,2015-01-30 00:00:00,"Foraging",25.1,0
2,0.651791332055722,1,0,0,0,0,360,"tm10",2015-01-29 23:47:00,2015-01-30 00:00:00,"Foraging",25.1,0
3,0.667307089114805,1,0,0,0,0,180,"tm10",2015-01-29 23:50:00,2015-01-30 00:00:00,"Foraging",25.1,0
1,0.69833860323297,1,0,0,0,0,300,"tm10",2015-01-29 23:55:00,2015-01-30 00:00:00,"Foraging",25.1,0
2,0.699640742118079,1,0,0,0,0,300,"tm10",2015-01-30 00:00:00,2015-01-30 00:00:00,"Foraging",25.1,0
1,0.700942881003188,1,0,0,0,0,360,"tm10",2015-01-30 00:06:00,2015-01-30 00:00:00,"Foraging",25.1,0
2,0.712332779788825,1,0,0,0,0,180,"tm10",2015-01-30 00:09:00,2015-01-30 00:00:00,"Foraging",25.1,0
1,0.723722678574463,1,0,0,0,0,300,"tm10",2015-01-30 00:14:00,2015-01-30 00:00:00,"Foraging",25.1,0
2,0.698752181381548,1,0,0,0,0,300,"tm10",2015-01-30 00:19:00,2015-01-30 00:00:00,"Foraging",25.1,0
1,0.673781684188634,1,0,0,0,0,300,"tm10",2015-01-30 00:24:00,2015-01-30 00:00:00,"Foraging",25.1,0
1,0.673781684188634,1,0,0,0,0,360,"tm10",2015-01-30 00:30:00,2015-01-30 01:00:00,"Foraging",25.1,0
2,0.678328054925579,1,0,0,0,0,180,"tm10",2015-01-30 00:33:00,2015-01-30 01:00:00,"Foraging",25.1,0
2,0.691908653332857,1,0,0,0,0,300,"tm10",2015-01-30 00:38:00,2015-01-30 01:00:00,"Foraging",25.1,0
1,0.700942881003188,1,0,0,0,0,300,"tm10",2015-01-30 00:43:00,2015-01-30 01:00:00,"Foraging",25.1,0
2,0.699640742118079,1,0,0,0,0,360,"tm10",2015-01-30 00:49:00,2015-01-30 01:00:00,"Foraging",25.1,0
3,0.696267523621141,1,0,0,0,0,180,"tm10",2015-01-30 00:52:00,2015-01-30 01:00:00,"Foraging",25.1,0
2,0.695231983815226,1,0,0,0,0,300,"tm10",2015-01-30 00:57:00,2015-01-30 01:00:00,"Foraging",25.1,0
2,0.710406096387148,1,0,0,0,0,300,"tm10",2015-01-30 01:02:00,2015-01-30 01:00:00,"Foraging",25.1,0
2,0.754003917241006,1,0,0,0,0,300,"tm10",2015-01-30 01:07:00,2015-01-30 01:00:00,"Foraging",25.1,0
1,0.776793015625654,1,0,0,0,0,300,"tm10",2015-01-30 01:12:00,2015-01-30 01:00:00,"Foraging",25.1,0
4,0.790937627415336,1,0,0,0,0,360,"tm10",2015-01-30 01:18:00,2015-01-30 01:00:00,"Transit",25.1,0
2,0.811028811017894,1,0,0,0,0,180,"tm10",2015-01-30 01:21:00,2015-01-30 01:00:00,"Transit",25.1,0
3,0.779089290796517,1,0,0,0,0,300,"tm10",2015-01-30 01:26:00,2015-01-30 01:00:00,"Transit",25.1,0
5,0.639973705471138,0.4,0,0,0,0.6,300,"tm10",2015-01-30 01:31:00,2015-01-30 02:00:00,"Transit",24.9,0
1,0.624454986513146,0,0,0,0,1,300,"tm10",2015-01-30 01:36:00,2015-01-30 02:00:00,"Foraging",24.9,0
3,0.566157332363263,0,0.333333333333333,0,0,0.666666666666667,300,"tm10",2015-01-30 01:41:00,2015-01-30 02:00:00,"Foraging",24.9,0
3,0.566157332363263,0,0.333333333333333,0,0,0.666666666666667,360,"tm10",2015-01-30 01:47:00,2015-01-30 02:00:00,"Foraging",24.9,0
3,0.566157332363263,0,0.333333333333333,0,0,0.666666666666667,180,"tm10",2015-01-30 01:50:00,2015-01-30 02:00:00,"Foraging",24.9,0
3,0.535132732155359,0,0.333333333333333,0,0,0.666666666666667,240,"tm10",2015-01-30 01:54:00,2015-01-30 02:00:00,"Foraging",24.9,0
3,0.604950919233347,0,0,0,0,1,480,"tm10",2015-01-30 02:02:00,2015-01-30 02:00:00,"Foraging",24.9,0
5,0.713823677493155,0.8,0,0,0,0.2,180,"tm10",2015-01-30 02:05:00,2015-01-30 02:00:00,"Transit",24.9,0
3,0.808245830170793,1,0,0,0,0,300,"tm10",2015-01-30 02:10:00,2015-01-30 02:00:00,"Transit",24.9,0
5,0.786623528360524,1,0,0,0,0,300,"tm10",2015-01-30 02:15:00,2015-01-30 02:00:00,"Transit",24.9,0
2,0.748986466049746,1,0,0,0,0,300,"tm10",2015-01-30 02:20:00,2015-01-30 02:00:00,"Transit",24.9,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 02:25:00,2015-01-30 02:00:00,"Foraging",24.9,0
1,0.730152524073768,1,0,0,0,0,3300,"tm10",2015-01-30 03:20:00,2015-01-30 03:00:00,"Burrow",24.8,0
1,0.730152524073768,1,0,0,0,0,480,"tm10",2015-01-30 03:28:00,2015-01-30 03:00:00,"Burrow",24.8,0
2,0.70640676948486,1,0,0,0,0,180,"tm10",2015-01-30 03:31:00,2015-01-30 04:00:00,"Foraging",24,0
2,0.674918360708096,1,0,0,0,0,900,"tm10",2015-01-30 03:46:00,2015-01-30 04:00:00,"Foraging",24,0
3,0.693329748496653,1,0,0,0,0,840,"tm10",2015-01-30 04:00:00,2015-01-30 04:00:00,"Foraging",24,0
1,0.730152524073768,1,0,0,0,0,1200,"tm10",2015-01-30 04:20:00,2015-01-30 04:00:00,"Burrow",24,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 04:25:00,2015-01-30 04:00:00,"Burrow",24,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 04:30:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,360,"tm10",2015-01-30 04:36:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,180,"tm10",2015-01-30 04:39:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 04:44:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 04:49:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 04:54:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 04:59:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 05:04:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,1440,"tm10",2015-01-30 05:28:00,2015-01-30 05:00:00,"Burrow",24.4,0
1,0.730152524073768,1,0,0,0,0,720,"tm10",2015-01-30 05:40:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,240,"tm10",2015-01-30 05:44:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,420,"tm10",2015-01-30 05:51:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 05:56:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 06:01:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 06:06:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 06:11:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,240,"tm10",2015-01-30 06:15:00,2015-01-30 06:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,3960,"tm10",2015-01-30 07:21:00,2015-01-30 07:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,240,"tm10",2015-01-30 07:25:00,2015-01-30 07:00:00,"Burrow",24.6,0
1,0.730152524073768,1,0,0,0,0,41820,"tm10",2015-01-30 19:02:00,2015-01-30 19:00:00,"Burrow",33.3,0
1,0.730152524073768,1,0,0,0,0,300,"tm10",2015-01-30 19:07:00,2015-01-30 19:00:00,"Burrow",33.3,0
1,0.730152524073768,1,0,0,0,0,360,"tm10",2015-01-30 19:13:00,2015-01-30 19:00:00,"Burrow",33.3,0
3,0.693883097564838,1,0,0,0,0,180,"tm10",2015-01-30 19:16:00,2015-01-30 19:00:00,"Foraging",33.3,0
2,0.665230016327971,1,0,0,0,0,300,"tm10",2015-01-30 19:21:00,2015-01-30 19:00:00,"Foraging",33.3,0
2,0.665230016327971,1,0,0,0,0,300,"tm10",2015-01-30 19:26:00,2015-01-30 19:00:00,"Foraging",33.3,0
1,0.668835753724794,1,0,0,0,0,360,"tm10",2015-01-30 19:32:00,2015-01-30 20:00:00,"Foraging",33.3,0
3,0.685590576958567,1,0,0,0,0,180,"tm10",2015-01-30 19:35:00,2015-01-30 20:00:00,"Foraging",33.3,0
1,0.69833860323297,1,0,0,0,0,300,"tm10",2015-01-30 19:40:00,2015-01-30 20:00:00,"Foraging",33.3,0
1,0.69833860323297,1,0,0,0,0,300,"tm10",2015-01-30 19:45:00,2015-01-30 20:00:00,"Foraging",33.3,0
1,0.69833860323297,1,0,0,0,0,300,"tm10",2015-01-30 19:50:00,2015-01-30 20:00:00,"Foraging",33.3,0
2,0.699640742118079,1,0,0,0,0,360,"tm10",2015-01-30 19:56:00,2015-01-30 20:00:00,"Foraging",33.3,0
2,0.712332779788825,1,0,0,0,0,180,"tm10",2015-01-30 19:59:00,2015-01-30 20:00:00,"Foraging",33.3,0
2,0.712332779788825,1,0,0,0,0,300,"tm10",2015-01-30 20:04:00,2015-01-30 20:00:00,"Foraging",33.3,0
1,0.700942881003188,1,0,0,0,0,300,"tm10",2015-01-30 20:09:00,2015-01-30 20:00:00,"Foraging",33.3,0
2,0.712332779788825,1,0,0,0,0,300,"tm10",2015-01-30 20:14:00,2015-01-30 20:00:00,"Foraging",33.3,0
1,0.723722678574463,1,0,0,0,0,300,"tm10",2015-01-30 20:19:00,2015-01-30 20:00:00,"Foraging",33.3,0
2,0.717845801784837,1,0,0,0,0,300,"tm10",2015-01-30 20:24:00,2015-01-30 20:00:00,"Foraging",33.3,0
2,0.717845801784837,1,0,0,0,0,300,"tm10",2015-01-30 20:29:00,2015-01-30 20:00:00,"Foraging",33.3,0
2,0.712332779788825,1,0,0,0,0,300,"tm10",2015-01-30 20:34:00,2015-01-30 21:00:00,"Foraging",33.6,0
3,0.686968587722436,1,0,0,0,0,300,"tm10",2015-01-30 20:39:00,2015-01-30 21:00:00,"Foraging",33.6,0
1,0.661624278931149,1,0,0,0,0,360,"tm10",2015-01-30 20:45:00,2015-01-30 21:00:00,"Foraging",33.6,0
2,0.664399992725695,1,0,0,0,0,180,"tm10",2015-01-30 20:48:00,2015-01-30 21:00:00,"Foraging",33.6,0
2,0.639350861211828,1,0,0,0,0,300,"tm10",2015-01-30 20:53:00,2015-01-30 21:00:00,"Foraging",33.6,0
2,0.639350861211828,1,0,0,0,0,300,"tm10",2015-01-30 20:58:00,2015-01-30 21:00:00,"Foraging",33.6,0
2,0.674918360708096,1,0,0,0,0,300,"tm10",2015-01-30 21:03:00,2015-01-30 21:00:00,"Foraging",33.6,0
1,0.682661014895951,1,0,0,0,0,360,"tm10",2015-01-30 21:09:00,2015-01-30 21:00:00,"Foraging",33.6,0
1,0.682661014895951,1,0,0,0,0,180,"tm10",2015-01-30 21:12:00,2015-01-30 21:00:00,"Foraging",33.6,0
2,0.70640676948486,1,0,0,0,0,240,"tm10",2015-01-30 21:16:00,2015-01-30 21:00:00,"Foraging",33.6,0
1,0.730152524073768,1,0,0,0,0,480,"tm10",2015-01-30 21:24:00,2015-01-30 21:00:00,"Foraging",33.6,0
2,0.735629372116284,1,0,0,0,0,180,"tm10",2015-01-30 21:27:00,2015-01-30 21:00:00,"Foraging",33.6,0
1,0.741106220158799,1,0,0,0,0,300,"tm10",2015-01-30 21:32:00,2015-01-30 22:00:00,"Foraging",30.3,0
1,0.741106220158799,1,0,0,0,0,300,"tm10",2015-01-30 21:37:00,2015-01-30 22:00:00,"Foraging",30.3,0
3,0.768574968557258,1,0,0,0,0,300,"tm10",2015-01-30 21:42:00,2015-01-30 22:00:00,"Foraging",30.3,0
1,0.776793015625654,1,0,0,0,0,300,"tm10",2015-01-30 21:47:00,2015-01-30 22:00:00,"Foraging",30.3,0
2,0.777892214683764,1,0,0,0,0,900,"tm10",2015-01-30 22:02:00,2015-01-30 22:00:00,"Foraging",30.3,0
2,0.777892214683764,1,0,0,0,0,300,"tm10",2015-01-30 22:07:00,2015-01-30 22:00:00,"Foraging",30.3,0
2,0.777892214683764,1,0,0,0,0,300,"tm10",2015-01-30 22:12:00,2015-01-30 22:00:00,"Foraging",30.3,0
1,0.778991413741874,1,0,0,0,0,300,"tm10",2015-01-30 22:17:00,2015-01-30 22:00:00,"Foraging",30.3,0
4,0.80008612670818,1,0,0,0,0,300,"tm10",2015-01-30 22:22:00,2015-01-30 22:00:00,"Transit",30.3,0
4,0.748563517832704,1,0,0,0,0,840,"tm10",2015-01-30 22:36:00,2015-01-30 23:00:00,"Transit",30.3,0
3,0.658042007456221,1,0,0,0,0,300,"tm10",2015-01-30 22:41:00,2015-01-30 23:00:00,"Transit",30.3,0
3,0.622865665296044,0.666666666666667,0,0,0,0.333333333333333,300,"tm10",2015-01-30 22:46:00,2015-01-30 23:00:00,"Transit",30.3,0
2,0.648032011061543,0,0.5,0,0,0.5,300,"tm10",2015-01-30 22:51:00,2015-01-30 23:00:00,"Foraging",30.3,0
1,0.698008802269306,0,1,0,0,0,360,"tm10",2015-01-30 22:57:00,2015-01-30 23:00:00,"Foraging",30.3,0
2,0.648032011061543,0,0.5,0,0,0.5,180,"tm10",2015-01-30 23:00:00,2015-01-30 23:00:00,"Foraging",30.3,0
4,0.710471663826485,0,0.5,0,0,0.5,300,"tm10",2015-01-30 23:05:00,2015-01-30 23:00:00,"Foraging",30.3,0
1,0.800904507748064,0,1,0,0,0,300,"tm10",2015-01-30 23:10:00,2015-01-30 23:00:00,"Foraging",30.3,0
3,0.803442891946525,0,1,0,0,0,360,"tm10",2015-01-30 23:16:00,2015-01-30 23:00:00,"Foraging",30.3,0
2,0.79290412017368,0,1,0,0,0,180,"tm10",2015-01-30 23:19:00,2015-01-30 23:00:00,"Foraging",30.3,0
1,0.808105901801189,0,1,0,0,0,300,"tm10",2015-01-30 23:24:00,2015-01-30 23:00:00,"Foraging",30.3,0
1,0.808105901801189,0,1,0,0,0,960,"tm10",2015-01-30 23:40:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.808105901801189,0,1,0,0,0,180,"tm10",2015-01-30 23:43:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.808105901801189,0,1,0,0,0,300,"tm10",2015-01-30 23:48:00,2015-01-31 00:00:00,"Foraging",30.2,0
2,0.751119969735188,0,1,0,0,0,300,"tm10",2015-01-30 23:53:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.694134037669186,0,1,0,0,0,300,"tm10",2015-01-30 23:58:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.694134037669186,0,1,0,0,0,300,"tm10",2015-01-31 00:03:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.694134037669186,0,1,0,0,0,300,"tm10",2015-01-31 00:08:00,2015-01-31 00:00:00,"Foraging",30.2,0
3,0.775622845979749,0,1,0,0,0,360,"tm10",2015-01-31 00:14:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.82462859846887,0,1,0,0,0,180,"tm10",2015-01-31 00:17:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.82462859846887,0,1,0,0,0,300,"tm10",2015-01-31 00:22:00,2015-01-31 00:00:00,"Foraging",30.2,0
1,0.82462859846887,0,1,0,0,0,300,"tm10",2015-01-31 00:27:00,2015-01-31 00:00:00,"Foraging",30.2,0
2,0.791582807638517,0,1,0,0,0,300,"tm10",2015-01-31 00:32:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.758537016808164,0,1,0,0,0,300,"tm10",2015-01-31 00:37:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.758537016808164,0,1,0,0,0,360,"tm10",2015-01-31 00:43:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.758537016808164,0,1,0,0,0,180,"tm10",2015-01-31 00:46:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.758537016808164,0,1,0,0,0,300,"tm10",2015-01-31 00:51:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.758537016808164,0,1,0,0,0,300,"tm10",2015-01-31 00:56:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.758537016808164,0,1,0,0,0,360,"tm10",2015-01-31 01:02:00,2015-01-31 01:00:00,"Foraging",29.6,0
5,0.70736051344057,0,0.6,0,0,0.4,180,"tm10",2015-01-31 01:05:00,2015-01-31 01:00:00,"Foraging",29.6,0
3,0.718822446229934,0.333333333333333,0.333333333333333,0,0,0.333333333333333,900,"tm10",2015-01-31 01:20:00,2015-01-31 01:00:00,"Foraging",29.6,0
2,0.716971599149321,0.5,0.5,0,0,0,360,"tm10",2015-01-31 01:26:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.727802178519451,1,0,0,0,0,180,"tm10",2015-01-31 01:29:00,2015-01-31 01:00:00,"Foraging",29.6,0
1,0.727802178519451,1,0,0,0,0,300,"tm10",2015-01-31 01:34:00,2015-01-31 02:00:00,"Foraging",27.3,0
3,0.695440130049665,0.333333333333333,0.333333333333333,0,0,0.333333333333333,300,"tm10",2015-01-31 01:39:00,2015-01-31 02:00:00,"Foraging",27.3,0
3,0.623598743009348,0,0,0,0,1,300,"tm10",2015-01-31 01:44:00,2015-01-31 02:00:00,"Transit",27.3,0
2,0.635934621980614,0,0.5,0,0,0.5,300,"tm10",2015-01-31 01:49:00,2015-01-31 02:00:00,"Transit",27.3,0
4,0.610436863269221,0,0.25,0,0,0.75,360,"tm10",2015-01-31 01:55:00,2015-01-31 02:00:00,"Transit",27.3,0
1,0.612640356570224,0,0,0,0,1,180,"tm10",2015-01-31 01:58:00,2015-01-31 02:00:00,"Transit",27.3,0
3,0.531194522174386,0,0.333333333333333,0,0,0.666666666666667,300,"tm10",2015-01-31 02:03:00,2015-01-31 02:00:00,"Transit",27.3,0
2,0.537008505288321,0,0.5,0,0,0.5,300,"tm10",2015-01-31 02:08:00,2015-01-31 02:00:00,"Foraging",27.3,0
1,0.615533455051934,0,0,0,0,1,300,"tm10",2015-01-31 02:13:00,2015-01-31 02:00:00,"Foraging",27.3,0
1,0.615533455051934,0,0,0,0,1,360,"tm10",2015-01-31 02:19:00,2015-01-31 02:00:00,"Foraging",27.3,0
2,0.637881930586671,0.5,0,0,0,0.5,180,"tm10",2015-01-31 02:22:00,2015-01-31 02:00:00,"Foraging",27.3,0
1,0.660230406121407,1,0,0,0,0,960,"tm10",2015-01-31 02:38:00,2015-01-31 03:00:00,"Foraging",27.3,0
5,0.730896895490444,1,0,0,0,0,360,"tm10",2015-01-31 02:44:00,2015-01-31 03:00:00,"Transit",27.3,0
1,0.813387012797031,1,0,0,0,0,1080,"tm10",2015-01-31 03:02:00,2015-01-31 03:00:00,"Foraging",27.3,0
2,0.811028811017894,1,0,0,0,0,300,"tm10",2015-01-31 03:07:00,2015-01-31 03:00:00,"Foraging",27.3,0
1,0.808670609238758,1,0,0,0,0,300,"tm10",2015-01-31 03:12:00,2015-01-31 03:00:00,"Foraging",27.3,0
2,0.811996903186261,1,0,0,0,0,300,"tm10",2015-01-31 03:17:00,2015-01-31 03:00:00,"Foraging",27.3,0
4,0.800646769949235,1,0,0,0,0,360,"tm10",2015-01-31 03:23:00,2015-01-31 03:00:00,"Foraging",27.3,0
2,0.777892214683764,1,0,0,0,0,180,"tm10",2015-01-31 03:26:00,2015-01-31 03:00:00,"Foraging",27.3,0
1,0.776793015625654,1,0,0,0,0,240,"tm10",2015-01-31 03:30:00,2015-01-31 04:00:00,"Burrow",25.8,0
1,0.776793015625654,1,0,0,0,0,5280,"tm10",2015-01-31 04:58:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,0.776793015625654,1,0,0,0,0,300,"tm10",2015-01-31 05:03:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,0.776793015625654,1,0,0,0,0,300,"tm10",2015-01-31 05:08:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,0.776793015625654,1,0,0,0,0,300,"tm10",2015-01-31 05:13:00,2015-01-31 05:00:00,"Burrow",26.1,0
1,0.776793015625654,1,0,0,0,0,23820,"tm10",2015-01-31 11:50:00,2015-01-31 12:00:00,"Burrow",27.5,0
1,0.776793015625654,1,0,0,0,0,420,"tm10",2015-01-31 11:57:00,2015-01-31 12:00:00,"Burrow",27.5,0
1,0.776793015625654,1,0,0,0,0,1860,"tm10",2015-01-31 12:28:00,2015-01-31 12:00:00,"Burrow",27.5,0
1,0.776793015625654,1,0,0,0,0,240,"tm10",2015-01-31 12:32:00,2015-01-31 13:00:00,"Burrow",29.6,0
1,0.776793015625654,1,0,0,0,0,26400,"tm10",2015-01-31 19:52:00,2015-01-31 20:00:00,"Burrow",34,0
3,0.73253506946665,1,0,0,0,0,360,"tm10",2015-01-31 19:58:00,2015-01-31 20:00:00,"Foraging",34,0
2,0.693967988575454,1,0,0,0,0,180,"tm10",2015-01-31 20:01:00,2015-01-31 20:00:00,"Foraging",34,0
2,0.699640742118079,1,0,0,0,0,300,"tm10",2015-01-31 20:06:00,2015-01-31 20:00:00,"Foraging",34,0
2,0.700904737357851,1,0,0,0,0,300,"tm10",2015-01-31 20:11:00,2015-01-31 20:00:00,"Foraging",34,0
3,0.694894633459409,1,0,0,0,0,300,"tm10",2015-01-31 20:16:00,2015-01-31 20:00:00,"Foraging",34,0
2,0.691908653332857,1,0,0,0,0,360,"tm10",2015-01-31 20:22:00,2015-01-31 20:00:00,"Foraging",34,0
2,0.691908653332857,1,0,0,0,0,180,"tm10",2015-01-31 20:25:00,2015-01-31 20:00:00,"Foraging",34,0
1,0.682874425662525,1,0,0,0,0,300,"tm10",2015-01-31 20:30:00,2015-01-31 21:00:00,"Foraging",32.8,0
2,0.679289191232817,1,0,0,0,0,300,"tm10",2015-01-31 20:35:00,2015-01-31 21:00:00,"Foraging",32.8,0
2,0.649974520407962,1,0,0,0,0,360,"tm10",2015-01-31 20:41:00,2015-01-31 21:00:00,"Foraging",32.8,0
1,0.624245084012815,1,0,0,0,0,180,"tm10",2015-01-31 20:44:00,2015-01-31 21:00:00,"Foraging",32.8,0
1,0.624245084012815,1,0,0,0,0,300,"tm10",2015-01-31 20:49:00,2015-01-31 21:00:00,"Foraging",32.8,0
1,0.624245084012815,1,0,0,0,0,300,"tm10",2015-01-31 20:54:00,2015-01-31 21:00:00,"Foraging",32.8,0
2,0.649013384100724,1,0,0,0,0,300,"tm10",2015-01-31 20:59:00,2015-01-31 21:00:00,"Foraging",32.8,0
3,0.633821095852022,1,0,0,0,0,360,"tm10",2015-01-31 21:05:00,2015-01-31 21:00:00,"Foraging",32.8,0
2,0.643069399526526,1,0,0,0,0,180,"tm10",2015-01-31 21:08:00,2015-01-31 21:00:00,"Foraging",32.8,0
2,0.643069399526526,1,0,0,0,0,300,"tm10",2015-01-31 21:13:00,2015-01-31 21:00:00,"Foraging",32.8,0
2,0.604165055861452,1,0,0,0,0,300,"tm10",2015-01-31 21:18:00,2015-01-31 21:00:00,"Foraging",32.8,0
2,0.604165055861452,1,0,0,0,0,300,"tm10",2015-01-31 21:23:00,2015-01-31 21:00:00,"Foraging",32.8,0
1,0.603436519354616,1,0,0,0,0,360,"tm10",2015-01-31 21:29:00,2015-01-31 21:00:00,"Foraging",32.8,0
1,0.603436519354616,1,0,0,0,0,180,"tm10",2015-01-31 21:32:00,2015-01-31 22:00:00,"Foraging",31.3,0
2,0.643069399526526,1,0,0,0,0,300,"tm10",2015-01-31 21:37:00,2015-01-31 22:00:00,"Foraging",31.3,0
2,0.678241981943535,1,0,0,0,0,300,"tm10",2015-01-31 21:42:00,2015-01-31 22:00:00,"Foraging",31.3,0
1,0.673781684188634,1,0,0,0,0,300,"tm10",2015-01-31 21:47:00,2015-01-31 22:00:00,"Foraging",31.3,0
11,0.748431860426186,1,0,0,0,0,360,"tm10",2015-01-31 21:53:00,2015-01-31 22:00:00,"Transit",31.3,0
3,0.702868724591283,1,0,0,0,0,2280,"tm10",2015-01-31 22:31:00,2015-01-31 23:00:00,"Transit",31.6,0
4,0.664085116058202,0.75,0,0,0,0.25,300,"tm10",2015-01-31 22:36:00,2015-01-31 23:00:00,"Transit",31.6,0
4,0.680740705210683,0,0.5,0,0,0.5,300,"tm10",2015-01-31 22:41:00,2015-01-31 23:00:00,"Transit",31.6,0
1,0.800904507748064,0,1,0,0,0,300,"tm10",2015-01-31 22:46:00,2015-01-31 23:00:00,"Foraging",31.6,0
1,0.800904507748064,0,1,0,0,0,300,"tm10",2015-01-31 22:51:00,2015-01-31 23:00:00,"Foraging",31.6,0
3,0.803442891946525,0,1,0,0,0,300,"tm10",2015-01-31 22:56:00,2015-01-31 23:00:00,"Foraging",31.6,0
2,0.709047517772518,0,0.5,0,0,0.5,300,"tm10",2015-01-31 23:01:00,2015-01-31 23:00:00,"Foraging",31.6,0
